STT,Ho va ten,Ma sinh vien,Chuyen can,Kiem tra giua ky,Diem BTL,Kiem tra cuoi ky,TBM
3393,Duong Xuan Phuc,B22DCPT507,7.7,8.0,4.5,2.6,5.7
3394,Huynh Xuan Nga,B22DCCN409,6.7,2.7,7.7,8.1,6.3
3395,Hoang Huu Vy,B22DCPT894,8.5,9.2,5.8,7.1,7.7
3396,Vo Cong Vy,B22DCKH743,6.2,6.6,7.3,2.9,5.8
3397,Huynh Gia Lan,B22DCBC850,9.5,6.4,9.2,5.6,7.7
3398,Ngo Quoc Hieu,B22DCMR984,9.2,8.5,9.9,7.5,8.8
3399,Doan Bao Thao,B22DCPT804,7.0,0.5,0.6,2.4,2.6
3400,Dinh Huu Giang,B22DCMR135,6.2,2.0,6.5,2.3,4.2
3401,Doan Bao Nam,B22DCVT308,8.4,0.7,3.9,7.8,5.2
3402,Do Van Ha,B22DCBC741,7.3,8.2,0.5,6.5,5.6
3403,Huynh Huu Trung,B22DCKH349,9.1,6.5,2.3,9.6,6.9
3404,Vu Van Ngan,B22DCVT534,6.6,3.4,9.5,7.7,6.8
3405,Ho Xuan Ngan,B22DCCN769,9.2,2.8,0.5,6.9,4.8
3406,Pham Manh Huong,B22DCBC877,9.8,9.7,4.5,7.2,7.8
3407,Vo Manh Hoa,B22DCKH626,7.9,1.7,5.3,6.7,5.4
3408,Vu Ngoc Hoa,B22DCPT854,7.1,0.2,6.3,2.2,4.0
3409,Ho Xuan Thao,B22DCAT782,8.5,2.7,8.2,5.3,6.2
3410,Ly Thi Nga,B22DCAT002,7.2,9.1,3.2,5.7,6.3
3411,Pham Xuan Nhi,B22DCVT513,6.0,9.7,5.5,7.6,7.2
3412,Phan Cong Tu,B22DCAT890,7.6,4.8,0.5,9.4,5.6
3413,Ly Thanh Quan,B22DCAT328,6.3,0.1,5.6,4.6,4.2
3414,Ly Manh Ly,B22DCAT760,6.2,0.9,8.8,2.8,4.7
3415,Doan Manh Trang,B22DCCN729,9.0,3.1,5.4,7.5,6.2
3416,Hoang Ngoc Hoa,B22DCKT569,6.9,5.8,5.8,3.3,5.5
3417,Huynh Thi Quang,B22DCVT955,8.8,9.0,5.8,6.3,7.5
3418,Ly Huu Nhi,B22DCCN036,8.9,9.7,1.6,4.5,6.2
3419,Ly Gia An,B22DCBC565,6.8,6.8,6.2,6.1,6.5
3420,Le Duc Anh,B22DCPT484,7.2,5.6,5.3,4.3,5.6
3421,Tran Thu Thang,B22DCAT546,8.6,9.8,5.4,4.2,7.0
3422,Dang Manh Tu,B22DCFT301,6.9,6.6,0.0,6.7,5.0
3423,Pham Ngoc Chi,B22DCCN049,6.4,5.6,9.2,5.3,6.6
3424,Ta Quang Phuong,B22DCPT449,8.4,6.9,0.8,8.1,6.1
3425,Bui Van Huy,B22DCMR095,8.6,9.4,3.0,6.9,7.0
3426,Nguyen Quang Tu,B22DCBC048,7.7,0.7,6.7,4.4,4.9
3427,Vu Huu Huy,B22DCAT705,8.2,7.8,8.0,0.2,6.0
3428,Ho Ngoc Trang,B22DCAT943,9.0,6.3,6.0,9.2,7.6
3429,Do Cong Anh,B22DCVT430,8.8,7.1,5.6,7.9,7.3
3430,Hoang Quang Minh,B22DCCN647,6.6,8.5,7.0,8.1,7.6
3431,Mai Thu Duy,B22DCBC950,8.2,8.6,3.0,1.3,5.3
3432,Pham Gia Phuc,B22DCPT862,6.9,9.8,8.0,9.3,8.5
3433,Dinh Thanh Hai,B22DCQT218,8.3,2.1,0.1,4.2,3.7
3434,Dang Bao Yen,B22DCAT336,8.8,1.1,6.2,9.6,6.4
3435,Ngo Thi Anh,B22DCKH716,6.1,1.3,1.2,0.2,2.2
3436,Ta Dinh Viet,B22DCFT576,7.6,2.0,6.1,2.4,4.5
3437,Huynh Huu Phuc,B22DCMR104,6.7,4.4,5.1,9.7,6.5
3438,Doan Xuan An,B22DCMR264,9.1,6.5,8.9,2.1,6.7
3439,Mai Huu Hieu,B22DCKH276,9.0,2.5,1.3,8.5,5.3
3440,Pham Thu Nga,B22DCKH898,6.3,7.0,7.5,7.0,7.0
3441,Vo Duc Quan,B22DCVT673,8.4,9.9,9.5,6.2,8.5
3442,Bui Xuan Phuc,B22DCKT949,6.5,7.5,4.9,3.5,5.6
3443,Bui Dinh Tuan,B22DCAT690,6.3,6.5,7.8,2.5,5.8
3444,Ta Quang Hai,B22DCQT621,7.0,8.1,2.3,4.0,5.3
3445,Le Minh Chi,B22DCBC586,7.9,6.5,6.7,7.4,7.1
3446,Ho Thanh Dung,B22DCMR458,9.2,9.3,9.2,9.8,9.4
3447,Ngo Huu Huong,B22DCKT182,8.7,0.4,8.0,8.7,6.5
3448,Do Manh Binh,B22DCKH339,9.5,3.0,4.3,2.8,4.9
3449,Ly Quang Chi,B22DCFT794,7.3,1.4,0.3,8.2,4.3
3450,Ta Huu Yen,B22DCAT283,9.2,5.6,7.0,3.3,6.3
3451,Hoang Quang Lan,B22DCVT730,6.8,7.0,2.1,1.3,4.3
3452,Huynh Gia Nga,B22DCQT992,7.1,4.0,6.5,0.4,4.5
3453,Vo Xuan Binh,B22DCMR852,8.6,7.5,9.2,1.1,6.6
3454,Ngo Bao Hoa,B22DCFT672,8.9,5.4,9.5,3.1,6.7
3455,Duong Thi Tu,B22DCCN928,7.1,4.5,7.3,7.3,6.5
3456,Vo Thi Nga,B22DCVT181,9.4,2.6,0.2,9.3,5.4
3457,Bui Gia Trung,B22DCBC840,8.2,0.3,1.7,1.3,2.9
3458,Huynh Thanh Trung,B22DCVT102,7.4,9.4,5.6,0.5,5.7
3459,Phan Cong Duy,B22DCPT280,9.7,4.3,5.4,3.3,5.7
3460,Vo Quang Trang,B22DCAT388,8.6,0.5,5.5,0.8,3.9
3461,Bui Manh Huy,B22DCQT591,6.8,5.6,1.8,4.0,4.5
3462,Tran Ngoc Khanh,B22DCBC312,6.4,8.7,3.2,7.5,6.5
3463,Doan Bao Thang,B22DCCN785,8.5,3.6,5.5,4.3,5.5
3464,Huynh Thi Khanh,B22DCFT140,7.0,3.0,0.3,4.8,3.8
3465,Ta Thu Tu,B22DCBC594,8.4,1.5,2.1,4.1,4.0
3466,Doan Quang Khanh,B22DCBC499,8.8,9.3,1.9,4.6,6.2
3467,Pham Ngoc Thao,B22DCAT864,9.3,8.5,0.9,5.8,6.1
3468,Bui Cong Khanh,B22DCBC471,6.8,2.4,6.7,2.7,4.6
3469,Vo Quang Hieu,B22DCAT232,8.4,2.5,9.8,9.8,7.6
3470,Phan Manh Chi,B22DCKT675,9.3,9.2,4.9,6.4,7.4
3471,Vo Van Binh,B22DCVT290,8.5,2.6,6.6,7.1,6.2
3472,Nguyen Van Tuan,B22DCKT612,6.2,7.1,5.5,2.4,5.3
3473,Bui Quang Dung,B22DCKT316,9.9,2.1,0.6,10.0,5.7
3474,Do Minh Tuan,B22DCPT845,7.7,6.9,9.1,2.6,6.6
3475,Huynh Cong An,B22DCMR859,7.0,8.6,6.3,3.2,6.3
3476,Doan Thanh Thang,B22DCFT420,6.0,4.8,0.5,1.7,3.2
3477,Doan Huu Huy,B22DCBC474,7.3,0.8,7.7,7.6,5.8
3478,Vo Quoc Anh,B22DCPT463,8.4,0.9,6.0,4.6,5.0
3479,Do Thanh Tu,B22DCBC917,6.5,4.8,5.6,8.3,6.3
3480,Vu Manh Hieu,B22DCKT990,9.6,9.8,1.7,7.7,7.2
3481,Hoang Xuan Hieu,B22DCAT495,7.9,8.1,7.7,0.2,6.0
3482,Dang Thu Long,B22DCFT599,9.4,8.5,8.5,1.3,6.9
3483,Doan Dinh Ngan,B22DCAT444,7.6,4.0,2.3,0.2,3.5
3484,Duong Van An,B22DCVT679,6.8,8.4,4.5,5.4,6.3
3485,Phan Ngoc Thang,B22DCPT371,7.5,1.8,5.4,6.0,5.2
3486,Dang Thu Huy,B22DCPT551,9.5,6.9,2.5,5.2,6.0
3487,Do Xuan Phuong,B22DCQT426,6.8,5.6,0.1,3.8,4.1
3488,Tran Thanh Chi,B22DCCN125,8.8,2.0,6.0,0.2,4.2
3489,Huynh Duc Mai,B22DCCN724,7.3,6.5,5.7,2.9,5.6
3490,Ho Thu Ha,B22DCPT407,8.7,1.5,0.1,5.8,4.0
3491,Hoang Ngoc Anh,B22DCMR550,7.5,0.3,9.6,1.0,4.6
3492,Le Ngoc Ly,B22DCVT917,9.9,1.8,5.2,5.7,5.7
3493,Dinh Xuan Nhi,B22DCVT805,7.4,0.0,3.0,3.6,3.5
3494,Hoang Cong Huong,B22DCFT645,7.2,9.1,7.1,6.2,7.4
3495,Vo Duc Nga,B22DCBC508,7.7,9.4,0.3,1.7,4.8
3496,Vu Huu Hai,B22DCMR845,9.4,1.3,7.5,6.4,6.2
3497,Vo Quang Tu,B22DCAT537,9.6,9.2,9.6,5.8,8.5
3498,Vu Van Long,B22DCVT945,9.9,2.0,3.9,4.0,5.0
3499,Vu Thu Ha,B22DCVT565,6.0,8.1,2.8,8.1,6.2
3500,Pham Thu Quan,B22DCMR882,9.2,2.3,0.5,4.6,4.2
3501,Hoang Thi Tu,B22DCAT727,9.9,8.1,2.3,0.8,5.3
3502,Doan Cong Mai,B22DCPT973,8.1,3.7,2.3,9.5,5.9
3503,Duong Thanh Chi,B22DCBC336,7.6,7.3,4.3,2.8,5.5
3504,Ho Dinh Trang,B22DCKH846,8.7,8.4,7.6,3.0,6.9
3505,Dang Huu Linh,B22DCKT360,8.5,8.6,4.8,2.8,6.2
3506,Pham Huu Ngan,B22DCAT088,9.4,3.7,8.8,6.4,7.1
3507,Ta Huu Phuong,B22DCAT395,7.3,2.2,3.4,0.6,3.4
3508,Ngo Thi Ly,B22DCFT737,6.5,0.7,5.9,2.6,3.9
3509,Bui Gia Hieu,B22DCAT428,9.5,6.9,5.5,4.6,6.6
3510,Vu Minh Nam,B22DCAT663,7.8,1.8,8.4,9.1,6.8
3511,Ly Bao Trung,B22DCVT158,6.8,3.1,1.2,9.5,5.2
3512,Phan Huu Hung,B22DCKT292,9.7,0.6,3.1,9.7,5.8
3513,Ho Huu Chi,B22DCKH127,8.2,0.2,6.8,3.7,4.7
3514,Vu Xuan Hung,B22DCPT224,8.7,5.8,5.1,6.6,6.6
3515,Ngo Quang Anh,B22DCAT534,6.3,7.4,1.9,9.9,6.4
3516,Ngo Gia Tu,B22DCMR681,6.5,6.7,6.7,1.4,5.3
3517,Ly Thanh Dung,B22DCMR484,8.7,5.8,5.2,6.4,6.5
3518,Huynh Huu Bao,B22DCCN253,7.6,1.7,3.1,9.0,5.3
3519,Dinh Thu Ngoc,B22DCKT348,7.7,1.2,5.2,3.4,4.4
3520,Dang Bao Khanh,B22DCAT536,6.8,8.8,4.2,7.9,6.9
3521,Ta Cong Vy,B22DCBC201,8.0,1.4,3.3,7.3,5.0
3522,Ho Gia Tu,B22DCMR879,6.5,6.6,3.3,5.2,5.4
3523,Huynh Ngoc Ly,B22DCAT513,6.9,6.5,2.6,5.0,5.2
3524,Hoang Minh Lan,B22DCVT055,9.7,5.2,0.1,9.4,6.1
3525,Huynh Minh Tu,B22DCFT592,9.9,9.5,1.0,3.4,5.9
3526,Do Thu Bao,B22DCMR473,7.4,9.3,5.7,4.3,6.7
3527,Mai Huu Lan,B22DCBC155,9.0,4.0,4.0,3.2,5.0
3528,Tran Gia Nga,B22DCFT684,7.0,6.3,8.5,7.0,7.2
3529,Bui Duc Huong,B22DCKH638,8.6,1.7,7.2,9.7,6.8
3530,Duong Bao Hieu,B22DCFT405,8.2,8.5,0.7,2.0,4.8
3531,Duong Quang Son,B22DCCN237,6.2,0.4,6.8,2.9,4.1
3532,Ngo Thanh Chau,B22DCKH956,7.7,7.0,6.9,5.9,6.9
3533,Tran Xuan Chau,B22DCFT039,6.1,3.6,9.4,5.6,6.2
3534,Ly Van Long,B22DCKH715,7.2,0.3,1.8,3.6,3.2
3535,Ho Huu Nam,B22DCBC836,9.8,6.0,0.0,4.2,5.0
3536,Phan Manh Ha,B22DCBC402,7.9,7.5,3.4,8.5,6.8
3537,Hoang Duc Thao,B22DCMR876,8.2,8.9,6.6,6.5,7.6
3538,Doan Ngoc Nhi,B22DCBC056,8.8,2.2,4.9,6.2,5.5
3539,Ho Thanh Tam,B22DCBC575,6.3,6.4,9.7,0.9,5.8
3540,Dang Thi Quan,B22DCVT772,9.3,2.5,9.2,0.2,5.3
3541,Nguyen Xuan Son,B22DCQT384,9.3,6.4,4.1,3.8,5.9
3542,Le Huu Hai,B22DCPT851,7.0,4.5,9.6,2.1,5.8
3543,Pham Minh Thang,B22DCAT936,8.3,7.5,7.3,8.3,7.9
3544,Vo Gia Minh,B22DCVT472,7.3,2.0,2.1,1.1,3.1
3545,Vo Manh Mai,B22DCCN472,9.3,8.3,5.8,9.7,8.3
3546,Doan Xuan Tuan,B22DCAT852,8.6,4.8,0.5,0.3,3.5
3547,Bui Cong Trung,B22DCAT044,7.0,7.0,0.3,8.3,5.7
3548,Ly Bao Duy,B22DCBC916,7.5,6.1,1.2,3.8,4.6
3549,Ta Thanh Hung,B22DCQT604,8.7,5.3,5.1,7.2,6.6
3550,Ho Van Long,B22DCVT259,7.9,4.6,3.7,9.7,6.5
3551,Ly Quang Tu,B22DCMR750,8.1,4.4,3.0,3.7,4.8
3552,Bui Thanh Huy,B22DCCN510,6.5,5.9,1.2,7.3,5.2
3553,Dinh Manh Phuong,B22DCQT348,8.7,3.0,5.0,7.5,6.0
3554,Mai Ngoc Ngoc,B22DCKT825,9.4,7.0,9.1,6.8,8.1
3555,Duong Thu Phuc,B22DCMR497,8.9,1.2,4.2,7.5,5.5
3556,Pham Thu Nhi,B22DCPT661,7.0,5.5,8.5,0.1,5.3
3557,Do Bao Thao,B22DCQT415,9.7,8.3,7.8,7.4,8.3
3558,Duong Bao Huy,B22DCCN922,9.4,4.3,6.5,0.7,5.2
3559,Huynh Minh Huong,B22DCKT138,9.3,3.7,8.8,5.6,6.8
3560,Ly Thu Lan,B22DCQT979,6.9,3.4,3.3,6.0,4.9
3561,Do Van Huong,B22DCCN492,9.1,9.4,9.2,6.7,8.6
3562,Ta Van Long,B22DCQT221,6.4,3.5,6.4,5.2,5.4
3563,Dang Quoc Nga,B22DCAT980,9.0,8.7,5.8,4.7,7.0
3564,Dinh Quoc Ngoc,B22DCKH001,6.7,0.8,6.0,7.7,5.3
3565,Ta Bao Tam,B22DCMR365,6.3,2.4,3.5,6.1,4.6
3566,Bui Thanh Dung,B22DCMR041,8.4,9.5,0.9,6.0,6.2
3567,Hoang Cong Son,B22DCAT074,9.3,9.9,7.7,2.8,7.4
3568,Ngo Dinh Giang,B22DCCN869,8.7,4.0,7.3,5.9,6.5
3569,Nguyen Van Phuong,B22DCMR979,6.0,5.4,1.1,9.3,5.5
3570,Tran Cong Tuan,B22DCKT575,6.7,8.4,0.5,2.0,4.4
3571,Pham Thu Thang,B22DCFT012,8.3,2.6,4.2,6.0,5.3
3572,Le Gia Duy,B22DCVT381,7.6,9.5,3.8,2.0,5.7
3573,Dang Dinh Trung,B22DCFT223,7.4,7.5,9.9,2.3,6.8
3574,Mai Manh Son,B22DCAT152,8.7,2.4,7.3,1.4,4.9
3575,Le Van Mai,B22DCCN929,6.2,2.1,0.5,6.9,3.9
3576,Ta Van Phuc,B22DCKH141,9.1,7.4,9.9,4.3,7.7
3577,Vu Manh Tam,B22DCBC352,7.0,6.9,9.9,6.1,7.5
3578,Tran Duc Minh,B22DCKH203,7.7,4.7,2.7,6.7,5.5
3579,Hoang Thu Long,B22DCQT612,9.8,5.7,1.9,5.2,5.6
3580,Le Huu Hung,B22DCKH109,8.9,5.2,2.6,8.1,6.2
3581,Ly Van Hieu,B22DCMR297,8.2,4.8,8.1,6.6,6.9
3582,Nguyen Thi An,B22DCQT182,7.4,5.9,7.7,5.2,6.5
3583,Duong Thu Tam,B22DCKT481,9.6,4.6,0.7,3.4,4.6
3584,Hoang Gia Mai,B22DCVT155,8.1,4.5,0.6,8.7,5.5
3585,Hoang Quang Chau,B22DCQT864,9.2,5.1,6.1,6.4,6.7
3586,Duong Thi Chi,B22DCKT424,6.5,7.7,5.6,6.2,6.5
3587,Ho Van Viet,B22DCPT572,6.8,1.7,1.6,7.0,4.3
3588,Do Van Hieu,B22DCPT591,7.5,3.2,0.3,2.3,3.3
3589,Duong Duc Son,B22DCCN418,7.7,9.6,2.9,0.4,5.1
3590,Ngo Xuan Bao,B22DCPT126,7.9,8.0,9.9,2.8,7.2
3591,Bui Quang Hai,B22DCFT169,7.5,4.2,8.3,4.6,6.2
3592,Phan Manh Duy,B22DCVT931,8.6,0.4,2.1,1.0,3.0
3593,Dinh Thanh Giang,B22DCVT619,8.4,7.4,3.1,6.9,6.5
3594,Doan Minh Nga,B22DCFT942,9.6,1.3,7.3,8.9,6.8
3595,Tran Quoc Huy,B22DCFT201,7.9,3.3,3.3,6.5,5.2
3596,Tran Dinh Hieu,B22DCVT545,7.8,9.1,5.9,7.9,7.7
3597,Ly Huu Bao,B22DCBC880,8.5,6.4,2.8,7.7,6.3
3598,Huynh Dinh Thao,B22DCQT758,8.3,4.2,5.8,4.9,5.8
3599,Pham Thanh Phuong,B22DCBC901,7.7,0.0,0.5,7.4,3.9
3600,Phan Huu An,B22DCMR772,7.0,1.2,4.3,6.2,4.7
3601,Le Quang Bao,B22DCMR585,6.5,0.5,9.8,7.3,6.0
3602,Ngo Van Viet,B22DCMR733,6.7,9.3,4.0,3.1,5.8
3603,Vu Thanh Trang,B22DCPT088,8.8,8.1,6.7,6.3,7.5
3604,Huynh Manh Hoa,B22DCVT622,6.1,5.8,2.5,0.1,3.6
3605,Huynh Manh Tu,B22DCKH752,6.3,5.6,5.2,4.4,5.4
3606,Huynh Bao Hoa,B22DCVT652,7.1,2.0,5.7,7.3,5.5
3607,Duong Duc Ly,B22DCKH044,7.6,9.3,6.9,1.2,6.2
3608,Bui Manh Ngoc,B22DCAT404,10.0,7.9,1.8,9.0,7.2
3609,Duong Thu Chi,B22DCFT752,6.8,7.8,8.0,3.9,6.6
3610,Duong Gia Quang,B22DCPT367,7.8,4.1,5.7,6.6,6.0
3611,Pham Minh Hai,B22DCKH313,9.1,6.2,8.5,1.0,6.2
3612,Huynh Bao Quang,B22DCVT031,9.5,3.4,0.4,5.5,4.7
3613,Duong Quang Ha,B22DCBC145,9.2,2.0,1.7,1.2,3.5
3614,Nguyen Quoc Huy,B22DCKH267,9.4,8.9,6.1,4.8,7.3
3615,Ta Bao Bao,B22DCKT626,7.0,4.1,3.1,0.8,3.8
3616,Mai Thanh Son,B22DCMR664,6.3,3.1,4.5,9.3,5.8
3617,Tran Duc Quan,B22DCFT470,9.3,2.1,4.4,3.9,4.9
3618,Duong Quang Phuc,B22DCVT574,9.5,4.5,8.5,3.1,6.4
3619,Hoang Huu Phuong,B22DCVT230,7.1,6.1,1.7,1.6,4.1
3620,Bui Thu Trung,B22DCKT089,6.9,1.4,4.5,4.2,4.2
3621,Pham Bao Huong,B22DCFT363,7.2,8.8,7.3,2.2,6.4
3622,Pham Ngoc Minh,B22DCBC018,6.3,5.1,9.0,5.2,6.4
3623,Ngo Huu Yen,B22DCAT441,8.8,3.3,8.5,4.2,6.2
3624,Dang Bao Khanh,B22DCKH568,8.3,6.3,5.7,7.6,7.0
3625,Nguyen Thu Linh,B22DCKH887,8.0,6.5,6.0,6.5,6.8
3626,Bui Thanh Chau,B22DCBC366,7.8,1.2,1.9,6.6,4.4
3627,Ly Dinh Phuc,B22DCPT342,7.5,3.6,3.2,9.4,5.9
3628,Ho Thu Hieu,B22DCFT308,6.4,5.9,2.7,3.4,4.6
3629,Doan Gia An,B22DCFT594,8.4,4.4,0.7,6.0,4.9
3630,Doan Manh Nam,B22DCBC094,6.7,1.2,5.2,0.5,3.4
3631,Le Manh Dung,B22DCAT311,6.9,1.0,3.7,7.1,4.7
3632,Ly Cong Son,B22DCKH696,7.1,8.7,3.0,9.9,7.2
3633,Nguyen Xuan Chau,B22DCQT761,8.1,5.4,4.3,1.6,4.9
3634,Le Quang Viet,B22DCPT331,8.5,7.9,9.9,3.0,7.3
3635,Tran Dinh Thang,B22DCKT478,6.8,4.6,5.6,5.6,5.7
3636,Le Xuan Nam,B22DCVT119,8.0,1.7,2.9,7.2,5.0
3637,Ly Ngoc Viet,B22DCMR005,8.6,5.4,9.9,9.1,8.2
3638,Bui Thanh Ly,B22DCMR954,8.6,1.2,4.2,5.2,4.8
3639,Ta Xuan Phong,B22DCQT120,6.7,1.6,5.3,1.6,3.8
3640,Le Quoc Tu,B22DCBC101,8.6,9.9,8.9,6.8,8.5
3641,Do Huu Ngoc,B22DCPT762,7.6,8.6,0.8,0.7,4.4
3642,Vo Quoc Minh,B22DCMR069,8.8,8.3,1.7,5.1,6.0
3643,Nguyen Thi Mai,B22DCQT994,6.5,7.2,1.8,6.8,5.6
3644,Huynh Van Quan,B22DCAT260,8.6,1.8,0.6,8.0,4.8
3645,Pham Huu Khanh,B22DCKH454,10.0,7.5,1.4,9.5,7.1
3646,Hoang Ngoc Long,B22DCKT069,8.6,5.2,4.5,1.7,5.0
3647,Le Dinh Phong,B22DCBC878,8.5,0.9,0.4,0.6,2.6
3648,Dinh Van Hung,B22DCKT663,7.7,2.7,0.6,2.0,3.2
3649,Vo Gia Trang,B22DCAT967,6.5,2.5,2.8,4.2,4.0
3650,Vu Bao Thang,B22DCBC939,7.3,6.1,8.9,3.3,6.4
3651,Do Van Huong,B22DCAT624,8.1,7.2,5.6,0.3,5.3
3652,Vu Thu Tam,B22DCQT868,9.7,8.5,8.3,8.0,8.6
3653,Mai Quoc Son,B22DCQT220,6.2,7.3,1.5,5.8,5.2
3654,Phan Gia Vy,B22DCBC720,9.8,4.4,7.4,6.4,7.0
3655,Ta Cong Hieu,B22DCKH927,8.5,5.4,0.4,4.9,4.8
3656,Do Xuan Tu,B22DCPT691,7.9,4.2,7.1,2.2,5.4
3657,Doan Dinh Viet,B22DCBC064,7.8,0.3,4.6,8.8,5.4
3658,Dang Xuan Ngan,B22DCVT188,8.3,6.6,6.9,8.7,7.6
3659,Dang Huu Chi,B22DCPT438,6.2,4.9,5.7,2.1,4.7
3660,Duong Van Hoa,B22DCMR948,8.1,5.3,0.0,2.6,4.0
3661,Vo Quoc Huy,B22DCVT861,8.3,8.6,6.2,8.3,7.8
3662,Nguyen Minh Anh,B22DCVT918,9.4,3.3,8.9,5.7,6.8
3663,Tran Ngoc Ngoc,B22DCKT591,9.4,3.8,3.6,1.5,4.6
3664,Vu Ngoc Hung,B22DCVT519,8.0,9.6,8.7,1.1,6.9
3665,Pham Manh Dung,B22DCBC922,7.3,8.0,4.4,2.8,5.6
3666,Le Van Trang,B22DCKT078,9.6,4.6,1.5,8.9,6.2
3667,Mai Cong Ngan,B22DCVT213,9.8,1.6,7.3,1.7,5.1
3668,Tran Thu Chau,B22DCKH737,9.5,7.7,6.0,2.5,6.4
3669,Huynh Van Bao,B22DCMR987,6.9,7.5,7.3,3.7,6.3
3670,Vu Ngoc Trang,B22DCCN925,6.9,7.4,0.3,1.4,4.0
3671,Tran Thanh Ngan,B22DCAT383,6.9,2.0,9.4,5.2,5.9
3672,Doan Manh Hai,B22DCKT891,9.9,9.4,5.0,3.4,6.9
3673,Ly Quang Trang,B22DCBC360,7.9,4.4,9.4,8.8,7.6
3674,Vu Gia Nam,B22DCKH913,7.3,2.8,3.7,9.5,5.8
3675,Doan Cong Mai,B22DCMR997,8.8,6.1,7.7,4.9,6.9
3676,Ta Bao Khanh,B22DCAT182,8.9,7.6,7.0,1.8,6.3
3677,Mai Quang Vy,B22DCPT096,9.1,9.2,7.3,4.7,7.6
3678,Ho Quoc Giang,B22DCKH985,7.9,1.7,3.9,5.2,4.7
3679,Doan Minh Viet,B22DCVT157,7.7,9.0,5.1,9.4,7.8
3680,Nguyen Gia Quan,B22DCCN992,9.1,4.4,6.0,9.4,7.2
3681,Duong Bao Thang,B22DCBC893,8.3,0.5,0.0,6.7,3.9
3682,Dang Gia Dung,B22DCPT350,9.7,0.4,9.7,4.0,5.9
3683,Bui Huu Son,B22DCAT801,9.4,3.6,7.8,4.6,6.3
3684,Ho Van Phuong,B22DCPT648,9.6,2.2,7.9,8.6,7.1
3685,Mai Ngoc Nga,B22DCBC331,6.7,7.5,0.2,8.6,5.8
3686,Phan Van Huong,B22DCPT221,9.2,7.7,6.8,8.2,8.0
3687,Huynh Minh Nhi,B22DCMR517,9.3,3.8,4.1,5.0,5.6
3688,Ly Thi Bao,B22DCFT662,6.6,0.6,0.8,3.8,2.9
3689,Ho Xuan Phong,B22DCFT404,7.3,3.2,6.8,0.5,4.5
3690,Phan Thu Phuc,B22DCKT291,6.4,8.0,6.6,5.7,6.7
3691,Do Xuan Giang,B22DCQT852,9.0,7.4,7.2,0.7,6.1
3692,Ta Van Huong,B22DCAT601,8.3,8.6,2.1,5.8,6.2
3693,Le Gia Thang,B22DCPT442,9.9,1.3,1.2,2.3,3.7
3694,Vo Bao Thang,B22DCKT251,9.5,4.8,6.0,0.5,5.2
3695,Ly Thanh Bao,B22DCCN728,7.7,3.4,4.1,2.8,4.5
3696,Duong Manh Viet,B22DCPT985,8.8,8.2,6.1,3.6,6.7
3697,Pham Quang Hai,B22DCMR980,8.6,4.8,5.7,0.6,4.9
3698,Vo Thanh Bao,B22DCKH528,6.5,1.1,2.6,3.7,3.5
3699,Doan Huu Phuc,B22DCPT971,7.3,9.2,1.1,3.9,5.4
3700,Ho Huu Tam,B22DCQT760,9.4,4.3,2.7,2.7,4.8
3701,Vu Ngoc Trung,B22DCVT552,7.8,9.5,0.6,4.5,5.6
3702,Le Thi Quang,B22DCBC817,9.3,2.3,8.2,8.4,7.1
3703,Huynh Dinh Duy,B22DCKT190,9.4,7.0,8.1,6.2,7.7
3704,Le Van Chi,B22DCQT625,6.9,5.1,4.9,2.3,4.8
3705,Tran Manh Ngoc,B22DCCN684,6.8,3.6,8.1,7.5,6.5
3706,Vu Quoc Son,B22DCMR534,6.5,8.3,5.9,7.7,7.1
3707,Bui Thanh Quang,B22DCQT010,6.2,4.7,3.3,2.2,4.1
3708,Dang Thanh Quan,B22DCMR315,7.3,3.6,1.0,5.1,4.2
3709,Tran Thi Long,B22DCVT901,6.3,1.6,3.1,6.7,4.4
3710,Ly Van Huong,B22DCPT334,9.6,9.4,8.2,1.8,7.2
3711,Bui Thi Tam,B22DCKH165,9.5,6.1,5.9,2.2,5.9
3712,Hoang Ngoc Binh,B22DCBC170,8.7,4.2,5.6,8.7,6.8
3713,Bui Quang Giang,B22DCBC243,9.4,2.0,9.2,1.9,5.6
3714,Vo Thanh Long,B22DCBC554,7.0,4.1,2.1,9.0,5.5
3715,Pham Gia Quan,B22DCQT346,8.3,0.4,5.7,4.2,4.7
3716,Vo Minh Phong,B22DCVT845,6.7,4.8,5.7,8.1,6.3
3717,Vo Huu An,B22DCAT996,9.4,5.4,5.8,3.3,6.0
3718,Ly Xuan Trung,B22DCKT928,6.6,0.6,4.3,5.6,4.3
3719,Nguyen Quoc Trung,B22DCFT970,7.1,9.5,1.2,2.5,5.1
3720,Ho Quang Yen,B22DCKT640,8.6,1.7,0.3,8.0,4.7
3721,Huynh Thanh Ngan,B22DCKT621,9.7,4.5,0.5,7.5,5.5
3722,Huynh Manh Duy,B22DCMR690,8.3,7.2,6.6,5.6,6.9
3723,Hoang Thanh An,B22DCKH169,7.8,0.5,8.8,9.4,6.6
3724,Bui Dinh Chau,B22DCPT806,6.4,7.2,2.4,1.5,4.4
3725,Huynh Xuan Tu,B22DCCN543,8.0,6.9,7.3,5.9,7.0
3726,Vo Cong Hai,B22DCAT378,6.3,0.1,1.0,8.9,4.1
3727,Mai Manh Dung,B22DCKT451,6.1,4.8,7.5,8.9,6.8
